"FLIR_ID_Year","FLIR_ID","site","date","year","time","survey_time","photo_type","determined_usage","water","air_temperature_c","humidity","microhabitat_type","distance_from_object_m","meter_marker","marker_number","direction","record_id","latitude.x","longitude.x","latitude.y","longitude.y","observer","FLIR_ID_Date","Notes","id","mean","median","min","max","sd","perc_5","perc_95","SHDI","hot_pixels","cold_pixels","hot_mean","cold_mean"
"FLIR1139_2023","FLIR1139","Phelps Pond",2023-04-06,2023,"0:45","Night","transect","good","n",16.4,86.3,NA,1.5,2,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69105455,-80.51251924,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1139_2023-04","","FLIR1139_2023.jpg",13.0276251944814,13.0191679071115,12.3384477396826,13.9882742721588,0.237748692000955,12.6590460951977,13.4299171705718,0.168966283858627,3819,3720,13.54289296274,12.5727535117309
"FLIR1141_2023","FLIR1141","Phelps Pond",2023-04-06,2023,"0:45","Night","transect","good","n",16.4,86.3,NA,1.48,2,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69109647,-80.51260159,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1141_2023-04","","FLIR1141_2023.jpg",13.2610008307261,13.2565745774169,12.2625127880078,14.1259296246811,0.23764612113837,12.8741198507223,13.6605578308018,0.430601136191706,3738,3664,13.7714453303528,12.7720239367273
"FLIR1145_2023","FLIR1145","Phelps Pond",2023-04-06,2023,"0:46","Night","transect","good","n",16.4,86.3,NA,1.5,2,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69102208,-80.51259554,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1145_2023-04","","FLIR1145_2023.jpg",13.3773193757536,13.3894984007173,12.1280183527018,14.4692178905268,0.375028137201201,12.7172216684165,13.9825343954246,0.7431965696963,3798,3798,14.1017848292822,12.541602614178
"FLIR1147_2023","FLIR1147","Phelps Pond",2023-04-06,2023,"0:47","Night","transect","good","n",16.4,86.3,NA,1.55,2,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69106286,-80.51255316,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1147_2023-04","","FLIR1147_2023.jpg",13.3949562573477,13.395273546614,12.1923654040014,14.3434860468905,0.309780188405494,12.8915371748412,13.9021404515805,0.675270497957474,3802,3817,14.0185613898673,12.7525827095729
"FLIR1149_2023","FLIR1149","Phelps Pond",2023-04-06,2023,"0:48","Night","transect","good","n",16.4,86.3,NA,1.49,4,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69105779,-80.51263876,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1149_2023-04","","FLIR1149_2023.jpg",12.7869006590387,12.786985841165,11.6822484287862,13.7986787903507,0.34236235759563,12.2391360477867,13.3548402685374,0.594488001346481,3750,3778,13.4827026497327,12.1094081805191
"FLIR1151_2023","FLIR1151","Phelps Pond",2023-04-06,2023,"0:48","Night","transect","good","n",16.4,86.3,NA,1.48,4,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69105619,-80.51266219,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1151_2023-04","","FLIR1151_2023.jpg",13.344003215255,13.3259489822619,12.6357659842537,14.1946842372474,0.228926661429766,12.9959749122402,13.758413854003,0.54010885847466,3819,3634,13.8663472355693,12.9194730079567
"FLIR1153_2023","FLIR1153","Phelps Pond",2023-04-06,2023,"0:49","Night","transect","good","n",16.4,86.3,NA,1.5,4,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69106363,-80.51258288,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1153_2023-04","","FLIR1153_2023.jpg",13.108824253854,13.1060918970865,12.0343451452813,13.9251169482459,0.268821156504376,12.6706840321938,13.5280066900472,0.320574304043805,3782,3735,13.6177172165942,12.5175526393442
"FLIR1155_2023","FLIR1155","Phelps Pond",2023-04-06,2023,"0:49","Night","transect","good","n",16.4,86.3,NA,1.46,4,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69104315,-80.5125578,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1155_2023-04","","FLIR1155_2023.jpg",12.6435324536337,12.6415865417617,11.7468970478959,13.8044295584191,0.338334729178275,12.0870476378839,13.1929375018776,0.674243169121174,3722,3733,13.3268439817663,11.9898246117124
"FLIR1157_2023","FLIR1157","Phelps Pond",2023-04-06,2023,"0:50","Night","transect","good","y",16.4,86.3,NA,1.57,6,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69103396,-80.5125737,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1157_2023-04","","FLIR1157_2023.jpg",13.5531832825484,13.6087116227185,12.051915877676,14.8681991230461,0.407974801798442,12.7637367492595,14.1201978778051,0.755270659838228,3756,3780,14.2614098162302,12.5623136644932
"FLIR1159_2023","FLIR1159","Phelps Pond",2023-04-06,2023,"0:50","Night","transect","good","n",16.4,86.3,NA,1.5,6,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69102955,-80.51262471,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1159_2023-04","","FLIR1159_2023.jpg",13.0044003808635,13.0075721084733,11.9171241205069,14.0227064071013,0.290971285122293,12.5076242297947,13.4760893485752,0.356589671517611,3702,3743,13.5835997525063,12.3888755155268
"FLIR1159_2023","FLIR1159","Phelps Pond",2023-04-06,2023,"0:50","Night","transect","good","n",16.4,86.3,NA,1.5,6,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69102955,-80.51262471,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1159_2023-04","","FLIR1159_2023.jpg",13.0044003808635,13.0075721084733,11.9171241205069,14.0227064071013,0.290971285122293,12.5076242297947,13.4760893485752,0.356589671517611,3702,3743,13.5835997525063,12.3888755155268
"FLIR1161_2023","FLIR1161","Phelps Pond",2023-04-06,2023,"0:51","Night","transect","good","n",16.4,86.3,NA,1.55,6,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69105815,-80.51255277,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1161_2023-04","","FLIR1161_2023.jpg",13.0833428219533,13.0655371353349,12.2391360477867,13.9882742721588,0.290998132199526,12.6241238093268,13.5971864691217,0.389724164041256,3775,3829,13.6909897331476,12.5304064486737
"FLIR1163_2023","FLIR1163","Phelps Pond",2023-04-06,2023,"0:51","Night","transect","good","n",16.4,86.3,NA,1.55,6,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69107406,-80.51257673,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1163_2023-04","","FLIR1163_2023.jpg",12.6269275684948,12.6241238093268,11.3347440060998,13.6317578116276,0.329841493949401,12.0929016739845,13.1697863268525,0.670219430461618,3756,3779,13.2779338464272,11.9092786099288
"FLIR1165_2023","FLIR1165","Phelps Pond",2023-04-06,2023,"0:52","Night","transect","good","y",16.4,86.3,NA,1.39,8,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69105194,-80.51259461,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1165_2023-04","","FLIR1165_2023.jpg",14.3165627289413,14.3549229228802,13.3259489822619,14.80560988122,0.215241028976774,13.9021404515805,14.6118984223371,0.511256545664606,3603,3703,14.6607519170496,13.8042108952579
"FLIR1167_2023","FLIR1167","Phelps Pond",2023-04-06,2023,"0:52","Night","transect","good","n",16.4,86.3,NA,1.41,8,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69103458,-80.51264206,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1167_2023-04","","FLIR1167_2023.jpg",13.4141080622946,13.4068228022538,12.5484151933118,14.366358455839,0.28568798871564,12.9495721417248,13.8849045064797,0.664723166539326,3653,3796,13.9880942335539,12.8299626047611
"FLIR1169_2023","FLIR1169","Phelps Pond",2023-04-06,2023,"0:53","Night","transect","good","n",16.4,86.3,NA,1.49,8,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69102451,-80.51260989,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1169_2023-04","","FLIR1169_2023.jpg",13.5281834982618,13.5453062755278,11.946442892344,18.968564255675,0.540368705089662,12.6997726997193,14.2175916415351,0.854988355145532,3808,3804,14.7653929315194,12.5235085893811
"FLIR1173_2023","FLIR1173","Phelps Pond",2023-04-06,2023,"0:53","Night","transect","good","n",16.4,86.3,NA,1.46,8,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.69102709,-80.51260967,41.69108342,-80.51247711,"Brandon Hoenig","FLIR1173_2023-04","","FLIR1173_2023.jpg",13.968178136162,13.9423457501613,12.5309354782569,15.1805465100047,0.41626828539768,13.3143900453661,14.6803110464132,0.716661853857578,3744,3782,14.8143058176606,13.1278625916937
"FLIR1457_2023","FLIR1457","RV Pond",2023-05-22,2023,"20:39","Night","transect","good","n",21.2,59.6,NA,1.44,0,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69200421,-80.50098492,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1457_2023-05","","FLIR1457_2023.jpg",14.5069865799269,14.5091894835147,13.2507911240554,15.5935870489954,0.274627743038384,14.051390528238,14.9478002890476,0.712445962801423,3741,3745,15.0601652455374,13.846052228885
"FLIR1459_2023","FLIR1459","RV Pond",2023-05-22,2023,"20:40","Night","transect","good","n",21.2,59.6,NA,1.46,0,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69204157,-80.50096164,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1459_2023-05","","FLIR1459_2023.jpg",14.929341977998,14.9478002890476,13.5510721161957,15.6726024701528,0.243437591697486,14.4920608073576,15.3052073735412,0.221430276747318,3703,3752,15.3704182605045,14.3100872238488
"FLIR1461_2023","FLIR1461","RV Pond",2023-05-22,2023,"20:40","Night","transect","good","n",21.2,59.6,NA,1.46,0,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69204119,-80.5009843,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1461_2023-05","","FLIR1461_2023.jpg",14.7870696875421,14.8226836474628,13.3548402685374,15.6218141200635,0.219331180590057,14.3835092380822,15.055727027574,0.315422034158176,3726,3791,15.1562121522268,14.1788962145884
"FLIR1463_2023","FLIR1463","RV Pond",2023-05-22,2023,"20:40","Night","transect","good","n",21.2,59.6,NA,1.25,0,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69203487,-80.50096508,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1463_2023-05","","FLIR1463_2023.jpg",14.8721103257795,14.9307483458918,13.0597422032299,15.5427579175059,0.383013267616141,14.1259296246811,15.35615941556,0.448929832613678,3739,3831,15.3999907580469,13.8227446398461
"FLIR1465_2023","FLIR1465","RV Pond",2023-05-22,2023,"20:41","Night","transect","good","n",21.2,59.6,NA,1.49,2,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69200957,-80.50098276,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1465_2023-05","","FLIR1465_2023.jpg",14.9516494608246,14.9421166380336,13.5453062755278,15.7515545734744,0.330180981681391,14.4063722513453,15.4749448767377,0.433563329185153,3790,3784,15.5579669037798,14.1980148784919
"FLIR1467_2023","FLIR1467","RV Pond",2023-05-22,2023,"20:41","Night","transect","good","n",21.2,59.6,NA,1.55,2,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69204393,-80.50101692,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1467_2023-05","","FLIR1467_2023.jpg",15.3092774878939,15.4070850478008,13.2276538411522,15.8698643256377,0.327166038484679,14.7031046076756,15.6838852152588,0.737150632856488,3828,3796,15.735857180777,14.407048872724
"FLIR1469_2023","FLIR1469","RV Pond",2023-05-22,2023,"20:42","Night","transect","good","n",21.2,59.6,NA,1.53,2,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69200207,-80.50103178,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1469_2023-05","","FLIR1469_2023.jpg",15.0012769543219,15.0614040897145,13.6317578116276,15.6105242625949,0.29425610545951,14.4178017462512,15.3674785036678,0.278963327915226,3553,3794,15.430106586692,14.1940179613221
"FLIR1471_2023","FLIR1471","RV Pond",2023-05-22,2023,"20:42","Night","transect","good","n",21.2,59.6,NA,1.56,2,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.6920171,-80.50100768,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1471_2023-05","","FLIR1471_2023.jpg",14.9609089522068,14.9875766102096,13.6605578308018,15.8586028406572,0.31818271126029,14.3949414154393,15.4297101951864,0.453911891547324,3749,3733,15.6298406250909,14.2166222960614
"FLIR1473_2023","FLIR1473","RV Pond",2023-05-22,2023,"20:42","Night","transect","good","n",21.2,59.6,NA,1.47,4,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69199299,-80.50099636,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1473_2023-05","","FLIR1473_2023.jpg",14.9150951360118,14.9534836100969,13.3432847918963,15.5935870489954,0.318832084226658,14.3377671051178,15.344839023266,0.350433404577871,3772,3805,15.4115837395138,14.086721827945
"FLIR1475_2023","FLIR1475","RV Pond",2023-05-22,2023,"20:43","Night","transect","good","n",21.2,59.6,NA,1.56,4,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69201144,-80.50101173,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1475_2023-05","","FLIR1475_2023.jpg",14.7668330230253,14.7999179631943,13.3779470724746,15.5597038778916,0.30362549003563,14.2118652962816,15.2372301676257,0.477525153299047,3783,3828,15.3336277510489,14.0569641987005
"FLIR1477_2023","FLIR1477","RV Pond",2023-05-22,2023,"20:43","Night","transect","good","n",21.2,59.6,NA,1.45,4,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69201169,-80.50098479,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1477_2023-05","","FLIR1477_2023.jpg",15.2572659165664,15.2428967329937,13.7699198292303,16.251993104693,0.320656541921168,14.7828402205076,15.8811245258213,0.522390262279783,3833,3791,16.0229922890442,14.4577132637239
"FLIR1479_2023","FLIR1479","RV Pond",2023-05-22,2023,"20:43","Night","transect","good","n",21.2,59.6,NA,1.5,4,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69201823,-80.5009619,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1479_2023-05","","FLIR1479_2023.jpg",14.9491062540999,14.9762135957458,13.8619184799141,15.5427579175059,0.193975456477233,14.5776741218206,15.203223902705,0.14411568829144,3696,3752,15.2687993133563,14.4260843305349
"FLIR1481_2023","FLIR1481","RV Pond",2023-05-22,2023,"20:44","Night","transect","good","n",21.2,59.6,NA,1.47,6,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69199504,-80.50102049,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1481_2023-05","","FLIR1481_2023.jpg",14.9304874194669,14.9762135957458,13.0075721084733,15.4070850478008,0.214346287263627,14.5206069296677,15.1862163496306,0.188913690702664,3664,3803,15.2398687168903,14.3210459942702
"FLIR1483_2023","FLIR1483","RV Pond",2023-05-22,2023,"20:44","Night","transect","good","n",21.2,59.6,NA,1.51,6,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69200666,-80.50101472,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1483_2023-05","","FLIR1483_2023.jpg",14.4814142417612,14.4292299006075,13.4933982281574,15.5709995641507,0.357767979108548,14.0054918661702,15.1295031992482,0.697564346989596,3811,3798,15.2757084656883,13.9000961969791
"FLIR1485_2023","FLIR1485","RV Pond",2023-05-22,2023,"20:45","Night","transect","good","n",21.2,59.6,NA,1.39,6,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69195598,-80.50105433,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1485_2023-05","","FLIR1485_2023.jpg",14.9142330086971,14.9307483458918,13.6835916771254,15.486250296876,0.169488135798321,14.6061952056552,15.1408484532956,0.10825310650865,3632,3804,15.1862499688624,14.4639350663658
"FLIR1487_2023","FLIR1487","RV Pond",2023-05-22,2023,"20:45","Night","transect","good","n",21.2,59.6,NA,1.49,6,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69197258,-80.50109397,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1487_2023-05","","FLIR1487_2023.jpg",14.4086591773821,14.4235159909699,13.2623576839516,15.2372301676257,0.338300973892149,13.8274292187733,14.9534836100969,0.692099597329415,3831,3834,15.0477181505955,13.6994461509564
"FLIR1489_2023","FLIR1489","RV Pond",2023-05-22,2023,"20:45","Night","transect","good","n",21.2,59.6,NA,1.51,8,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.6919334,-80.50105063,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1489_2023-05","","FLIR1489_2023.jpg",14.7474493914377,14.7543706840115,13.458777367784,15.7515545734744,0.182741946274512,14.4749291215409,14.9478002890476,0.281236607458462,3669,3828,15.2031566934153,14.306198773806
"FLIR1491_2023","FLIR1491","RV Pond",2023-05-22,2023,"20:45","Night","transect","good","n",21.2,59.6,NA,1.54,8,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69193754,-80.50103779,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1491_2023-05","","FLIR1491_2023.jpg",13.9802642172205,13.9595714933046,13.1929375018776,15.4014279471838,0.220054946452768,13.6778337293958,14.366358455839,0.181271976665257,3719,3786,14.5663516797734,13.5355212016319
"FLIR1493_2023","FLIR1493","RV Pond",2023-05-22,2023,"20:46","Night","transect","good","n",21.2,59.6,NA,1.51,8,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69195191,-80.50104723,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1493_2023-05","","FLIR1493_2023.jpg",14.4235001232231,14.4235159909699,13.6663168062923,15.0784333031416,0.185307995546742,14.1144657928431,14.7372849804652,0.623416717695237,3809,3543,14.8397765386728,14.0524187993781
"FLIR1495_2023","FLIR1495","RV Pond",2023-05-22,2023,"20:46","Night","transect","good","n",21.2,59.6,NA,1.52,8,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69194691,-80.50104361,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1495_2023-05","","FLIR1495_2023.jpg",14.3770516103421,14.29772510358,13.0945065650905,15.5032059911388,0.351232619385369,13.9078850860031,15.0670808229862,0.643619737195786,3811,3800,15.2050483528055,13.7364667804036
"FLIR1497_2023","FLIR1497","RV Pond",2023-05-22,2023,"20:47","Night","transect","good","n",21.2,59.6,NA,1.49,10,NA,"North","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69194775,-80.50099417,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1497_2023-05","","FLIR1497_2023.jpg",14.4254323384743,14.3606408572102,13.4010483471065,15.3957705209512,0.298442972042122,14.0227064071013,14.9534836100969,0.651506144476578,3737,3660,15.0718610527713,13.9018810121675
"FLIR1499_2023","FLIR1499","RV Pond",2023-05-22,2023,"20:47","Night","transect","good","n",21.2,59.6,NA,1.49,10,NA,"South","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69194027,-80.50099409,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1499_2023-05","","FLIR1499_2023.jpg",14.3176963911032,14.3549229228802,13.1871502294932,14.8454440329018,0.211770336211539,13.8963954768908,14.6004916556862,0.446522983259425,3714,3719,14.6705898669729,13.7152248721392
"FLIR1501_2023","FLIR1501","RV Pond",2023-05-22,2023,"20:47","Night","transect","good","n",21.2,59.6,NA,1.36,10,NA,"West","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69195356,-80.5009953,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1501_2023-05","","FLIR1501_2023.jpg",14.1339570308961,14.1201978778051,13.077125953211,15.4523301370199,0.264889618907567,13.7526603538473,14.6004916556862,0.290462588815261,3823,3744,14.8880626243032,13.6166552253464
"FLIR1503_2023","FLIR1503","RV Pond",2023-05-22,2023,"20:47","Night","transect","good","n",21.2,59.6,NA,1.47,10,NA,"East","c009f3e3-9520-4b16-9646-d451b45f56d5",41.69198081,-80.50101114,41.69204755,-80.50094646,"Brandon Hoenig","FLIR1503_2023-05","","FLIR1503_2023.jpg",14.114734983243,13.9538299186911,12.9263623583671,15.4127418228558,0.483051356782056,13.5683675755438,15.1635350245633,0.613449193078594,3677,3812,15.245847299451,13.4498389078169
"FLIR1399_2023","FLIR1399","Wood Lab Pond",2023-05-15,2023,"20:59","Night","transect","good","n",13.9,58.1,NA,1.48,0,NA,"North","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56827641,-80.45145063,41.56828818,-80.45147421,"Rachel Verdi","FLIR1399_2023-05","","FLIR1399_2023.jpg",12.2647595264705,12.2449807689156,11.6940059921077,13.3375065347004,0.220570256022472,11.946442892344,12.6706840321938,0.385246523129915,3771,3787,12.835493821293,11.8865848874647
"FLIR1401_2023","FLIR1401","Wood Lab Pond",2023-05-15,2023,"21:00","Night","transect","good","n",13.9,58.1,NA,1.48,0,NA,"South","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682027,-80.45139895,41.56828818,-80.45147421,"Rachel Verdi","FLIR1401_2023-05","","FLIR1401_2023.jpg",12.2928710057984,12.2391360477867,10.6418301746798,13.7756723044182,0.318046928832765,11.8877963250601,12.8973422482562,0.571729771000312,3787,3814,13.1245547533962,11.6826878800876
"FLIR1403_2023","FLIR1403","Wood Lab Pond",2023-05-15,2023,"21:00","Night","transect","good","n",13.9,58.1,NA,1.51,0,NA,"East","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682223,-80.45146979,41.56828818,-80.45147421,"Rachel Verdi","FLIR1403_2023-05","","FLIR1403_2023.jpg",12.4263053322034,12.3034083321696,11.3052358969113,14.5605574691683,0.419232421476537,11.9698914181334,13.3259489822619,0.692857378020449,3802,3803,13.5674814073904,11.8815890612971
"FLIR1405_2023","FLIR1405","Wood Lab Pond",2023-05-15,2023,"21:00","Night","transect","good","n",13.9,58.1,NA,1.51,0,NA,"West","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682684,-80.45141588,41.56828818,-80.45147421,"Rachel Verdi","FLIR1405_2023-05","","FLIR1405_2023.jpg",11.8431907820482,11.8232433729021,10.9207911375811,12.7637367492595,0.208528922168864,11.5528191572402,12.2215997392319,0.161894894583539,3824,3792,12.3609062186498,11.4644564607068
"FLIR1407_2023","FLIR1407","Wood Lab Pond",2023-05-15,2023,"21:02","Night","transect","good","n",13.9,58.1,NA,1.47,2,NA,"North","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56832365,-80.45144229,41.56828818,-80.45147421,"Rachel Verdi","FLIR1407_2023-05","","FLIR1407_2023.jpg",12.1514265617008,12.139721042205,11.3524444634423,13.2045110042605,0.229007223611982,11.7997587177595,12.5542410565074,0.28054963503469,3754,3754,12.6702877696609,11.7058443290464
"FLIR1409_2023","FLIR1409","Wood Lab Pond",2023-05-15,2023,"21:03","Night","transect","good","n",13.9,58.1,NA,1.5,2,NA,"South","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56826545,-80.45139132,41.56828818,-80.45147421,"Rachel Verdi","FLIR1409_2023-05","","FLIR1409_2023.jpg",11.4335673728446,11.4114221357113,10.5526260133865,12.4259901503274,0.231602386796085,11.1102514896298,11.8408530634532,0.644878865939053,3759,3621,11.984695940461,10.9856498495457
"FLIR1411_2023","FLIR1411","Wood Lab Pond",2023-05-15,2023,"21:04","Night","transect","good","n",13.9,58.1,NA,1.51,2,NA,"East","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56828088,-80.45136873,41.56828818,-80.45147421,"Rachel Verdi","FLIR1411_2023-05","","FLIR1411_2023.jpg",11.0510023818346,11.0925057010923,8.3492576247466,13.3894984007173,0.545543007850764,10.0335660312684,11.8525910482006,0.881482658435818,3764,3805,12.1404808514462,9.65136987963979
"FLIR1413_2023","FLIR1413","Wood Lab Pond",2023-05-15,2023,"21:04","Night","transect","good","n",13.9,58.1,NA,1.47,2,NA,"West","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682815,-80.45129885,41.56828818,-80.45147421,"Rachel Verdi","FLIR1413_2023-05","","FLIR1413_2023.jpg",11.2083595001064,11.204839530005,8.87169844535373,12.6299450734625,0.329744202008416,10.7250112515935,11.7057621019706,0.52885854534406,3770,3785,11.9446638121089,10.3909389965977
"FLIR1415_2023","FLIR1415","Wood Lab Pond",2023-05-15,2023,"21:05","Night","transect","good","n",13.9,58.1,NA,1.47,4,NA,"North","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682138,-80.45142608,41.56828818,-80.45147421,"Rachel Verdi","FLIR1415_2023-05","","FLIR1415_2023.jpg",11.6274865350414,11.6057888037315,10.5169206695559,13.3143900453661,0.326637390381835,11.1339073642239,12.2215997392319,0.716090471151312,3769,3761,12.4284375592077,11.0073623187295
"FLIR1417_2023","FLIR1417","Wood Lab Pond",2023-05-15,2023,"21:06","Night","transect","good","n",13.9,58.1,NA,1.5,4,NA,"South","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56821135,-80.45140492,41.56828818,-80.45147421,"Rachel Verdi","FLIR1417_2023-05","","FLIR1417_2023.jpg",11.2276467973852,11.2580038020543,9.19220690753389,12.443489027307,0.387586814206037,10.5823701241781,11.764520867321,0.648198701483773,3760,3826,11.9145422629932,9.98963243244534
"FLIR1419_2023","FLIR1419","Wood Lab Pond",2023-05-15,2023,"21:06","Night","transect","good","n",13.9,58.1,NA,1.46,4,NA,"East","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.5682792,-80.45137272,41.56828818,-80.45147421,"Rachel Verdi","FLIR1419_2023-05","","FLIR1419_2023.jpg",11.4744238272824,11.4585778853644,9.18616980209737,13.1002994053076,0.407783742353444,10.8733666289612,12.1338698767595,0.799962937695689,3757,3786,12.291887343224,10.4976238170487
"FLIR1421_2023","FLIR1421","Wood Lab Pond",2023-05-15,2023,"21:07","Night","transect","good","n",13.9,58.1,NA,1.47,4,NA,"West","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56819499,-80.45133983,41.56828818,-80.45147421,"Rachel Verdi","FLIR1421_2023-05","","FLIR1421_2023.jpg",11.5190371172972,11.3878354679472,9.71594265583724,13.8791585106429,0.466278454445551,11.0392483488879,12.6590460951977,0.834901934066126,3798,3545,12.9504371709923,10.9693572805742
"FLIR1423_2023","FLIR1423","Wood Lab Pond",2023-05-15,2023,"21:08","Night","transect","good","n",13.9,58.1,NA,1.46,6,NA,"North","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56824981,-80.45147003,41.56828818,-80.45147421,"Rachel Verdi","FLIR1423_2023-05","","FLIR1423_2023.jpg",11.3133899878449,11.2934300802824,9.19220690753389,12.6823205575249,0.261166558742265,10.9385691899868,11.776268267177,0.51822742741897,3788,3695,11.9591059798862,10.8659734858896
"FLIR1425_2023","FLIR1425","Wood Lab Pond",2023-05-15,2023,"21:08","Night","transect","good","n",13.9,58.1,NA,1.46,6,NA,"South","7c1c8d74-03d5-47cb-897a-0daf8bf8c1b2",41.56824508,-80.45135831,41.56828818,-80.45147421,"Rachel Verdi","FLIR1425_2023-05","","FLIR1425_2023.jpg",11.9973767570549,11.6646093574484,9.37313814821925,15.3901127690489,0.941765998965777,11.0688394695387,14.0054918661702,1.27557093359368,3822,3739,14.3523293954144,10.873641818588
